180,15 Hits From 1996 That'll Make You Feel Old AF,0.5,0
181,24 Pictures That Show 2016 Is Off To A Terrible Start,-0.7,0.19999999999999973
182,What's The Most Beautiful College Campus In The World,0e+00,1
183,8 Urban Dictionary Definitions You Need To Know,0.1,0.44999999999999996
184,Here's Everything You Need To Know About Renters Insurance,0e+00,0.4500000000000002
185,Adele Said A Mic Dropped In The Piano And That's Why Her Grammy Performance Was Off,-0.3,0.44999999999999984
186,31 Celebrity Babies We Said Hello To In 2015,0e+00,1
187,19 Silly Assumptions About Singles In Their Thirties,0e+00,0.44999999999999973
188,The Food At Electric Picnic This Year Looks Amazing,0.9,0.44999999999999996
189,"If ""Dragon Ball Z"" Characters Had Realistic Proportions",0e+00,0.7999999999999999
190,15 Ridiculously Awkward Sex Questions Parents Have Actually Asked Their Kids,0.2,0
191,16 Times Costco Failed So Hard It Almost Won,-0.7,0.44999999999999996
192,Which X-Men Character Are You Based On Your Zodiac Sign,0e+00,1
193,13 Things All Slytherins Will Need In 2016,0.5,0
194,12 People Who Are Going To Have A Really Hard Time Doing Their Job In That Costume,-0.7,0.2099999999999998
195,We Need To Acknowledge That Niall Is The Most Underrated Member Of One Direction,-0.2,0.14999999999999997
196,We Know How Many Times You Masturbated Last Week,0.1,0.7999999999999999
197,Are You More Nick Or Joe Jonas,0e+00,0.44999999999999996
198,What Being A Straight Woman On Tinder Has Taught Me,-0.1,0.7999999999999997
199,You'll Be In Tears After Hearing Josh Groban And Kelly Clarkson Duet,0.1,0.45
200,17 Easy Slow Cooker Soups That Will Warm You Right Up,0e+00,0.44999999999999996
201,21 Desserts That Prove Bourbon Makes Everything Better,0e+00,0.44999999999999984
202,23 Times Liz Lemon Spoke The Goddamn Truth,0e+00,0.44999999999999984
203,If Wedding Magazines Were More Realistic,-0.1,0.7999999999999999
204,Oscar Nominee Brie Larson Had The Most 2000s Music Career Of All Time,0.4,0.09000000000000019
205,Explaining Rap Lyrics Will Get You Fired As An Election Candidate In Canada,0.4,0.45000000000000007
206,15 Ooey Gooey Snacks That Take Cheese To The Next Level,0.1,0.44999999999999996
207,Which Oscar Winner Are You Based On Your Zodiac Sign,0e+00,1
208,Adele Is Currently Experiencing What She Put All Of Us Through For The Last Four Years,-0.1,0.7999999999999998
209,16 Things You See When You Go To Tim Hortons At 6 A.M,0.1,0.2099999999999999
210,15 Weird Things You Never Knew There Were Words For,-0.2,0.14999999999999986
211,17 Instagram Photos Every Short Girl Can Relate To,0e+00,0.44999999999999996
212,17 Delicious Winter Smoothies That Will Jump Start Your Mornings,0.2,0.44999999999999996
213,"Which ""Breaking Bad"" Character Said These Famous Last Words",0e+00,1.0
214,21 Weird Punishments People Actually Got When They Were Kids,-0.2,0.4500000000000002
215,"Jamie And Claire Are Looking Damn Good In ""Outlander"" Season 2",0.8,0
216,Literally A Bunch Of Fucked Up Memes About Caillou (That Are Great),0.7,0.44999999999999996
217,Are You More Tinker Bell Or Belle,0e+00,0.44999999999999996
218,"Rihanna And Drake Are So Cute In The ""Work"" Video It Hurts",0.8,0.2999999999999999
219,"Ryan Phillippe Comes For Amy Schumer In This Deleted ""Trainwreck"" Scene",0.1,0.4650000000000001
220,Matthew McConaughey Has Reached Peak Hot Dad Mode,0e+00,0.44999999999999973
221,13 Animal Masturbation Facts That Will Make You Feel Better About Being Single AF,0e+00,0.44999999999999996
222,This Moment Between A Starbucks Barista And A Deaf Customer Is Going Viral,0e+00,0.4500000000000002
223,7 Insanely Delicious Ways To Eat Leftover Halloween Candy,0.9,0.4500000000000002
224,Here's What It's Like When You Physically Can't Pierce Your Ears,-0.5,0.7999999999999999
225,"Adam Woodyatt Is Upset A #HowsAdam Moment Didn't Happen During The ""Corrie"" Live Episode",-0.2,0.8
226,What Should You Watch On Netflix This October,0e+00,1
227,7 Really Delicious Dinners For The Week,0.9,0.44999999999999996
228,What Would A Disney Movie Of Your Life Be Like,0.2,1
229,"Which ""The Lego Movie"" Character Are You",0e+00,1.0
230,"Do You Remember The Lyrics To ""Naked Mole Rap"" From ""Kim Possible""",0e+00,0.44999999999999973
231,What Percent Vegan Are You,0e+00,1
232,"The New Trailer For ""Orange Is The New Black"" Looks Seriously Intense",0.9,0.44999999999999973
233,Which Perpetually Miserable Disney Character Are You Really,-0.2,1
234,6 Easy Holiday Gifts You Can Give Everyone In Your Squad,0.8,0.5
235,Here's How To Make A Floral Dog Leash For A Winter Wedding,0e+00,0.7999999999999999
236,This Is Why You Don't Fuck With A Crocodile,-0.6,0.44999999999999996
237,"The New Trailer For ""The Secret Life Of Pets"" Is Here And It's Adorable",0.8,0.8149999999999998
238,"Here's A Mindblowing ""Harry Potter"" Fan Theory About The Avada Kedavra Curse",0e+00,0.44999999999999973
239,Black Friday Is Your Chance To Get The Naked Palettes On Sale,0.1,0.4500000000000002
240,This Korean Pop Star Can't Stop Falling On Stage During Her Performance,0e+00,0.44999999999999996
241,This Film About Pixar's Tributes To Classic Cinema Is Brilliant,0e+00,0.6000000000000001
242,31 Two-Person Costumes Guaranteed To Up Your Halloween Game,0.5,0.1500000000000002
243,21 Struggles Everyone Who Has Done A Dissertation Will Understand,0.4,0.44999999999999984
244,"Rory Williams Has Pretty Much Graduated From Companion To Doctor On ""Legends Of Tomorrow""",0.2,0.44999999999999984
245,Every Girl Who Has Tried A Makeup Tutorial Will Recognize These Struggles,0e+00,0.44999999999999996
246,25 Times Hipster Britain Went Too Damn Far,-0.3,0.44999999999999996
247,"What Percentage Kardashian Are You, Based On 3 Questions",0e+00,1
248,Do Bangs Make These Celebrities More Bangable,0e+00,0.6
249,I JUST POOPED MY PANTS,0e+00,0.44999999999999996
250,Here's How To Not Get Sick When You're Traveling,0e+00,1
251,"The Cast Of ""Parks And Rec"" In Their First Episode Vs. Their Last Episode",-0.2,0.3
252,Do You Actually Prefer Chris Pratt Or Chris Hemsworth,-0.1,0.44999999999999996
253,We Need To Talk About American Thanksgiving,-0.1,1
254,19 Pictures That Are Way Too Real During Finals,0e+00,0.47999999999999987
255,Do You Actually Know How Much Alcohol You're Drinking,0e+00,0.7999999999999999
256,Behold The Most Terrifying Mascot To Ever Exist,0.4,0.7999999999999999
257,25 Fans Who Are More Genius Than The Players,0.5,0.04499999999999976
258,"Which ""White Chick"" Are You",-0.2,1.0
259,What Your Favorite Pop Divas Looked Like In 2006 Vs. Now,-0.1,0.19999999999999984
260,Kanye West And Wiz Khalifa Are Officially Drama Free,0.1,0.7999999999999999
261,The 20 Worst Times To Make Eye Contact,-0.7,0.44999999999999996
262,27 Last-Minute Stocking Stuffers For Every Fandom,0.4,0.44999999999999996
263,Do You Remember When People Thought Green M&M's Made You Horny,-0.3,0.44999999999999996
264,Every Piece Of Evidence That Proves Anna Faris And Chris Pratt Have The Cutest Family In Existence,0e+00,0.1650000000000001
265,Which Male Actor Should You Get For Christmas Based On The First Letter Of Your Name,0.1,1
266,"Michael B. Jordan Got Laid The Fuck Out While Filming ""Creed""",-0.1,0.44999999999999996
267,"Do You Remember The Lyrics To ""Last Friday Night"" By Katy Perry",0.1,0.6
268,These People Tried To Figure Out Where Max And Ruby's Parents Are,-0.6,0.3749999999999997
269,What Does Your Favorite Classic Video Game Mascot Say About You,0.5,0.7999999999999998
270,Should You Get An Oscar Or Leonardo DiCaprio,0e+00,0.7999999999999999
271,33 Things Russia Does Differently Than Everywhere Else On Earth,0.1,0.19999999999999996
272,16 Nostalgic Video Game Mashups That'll Have You Grooving,0.1,0.44999999999999996
273,The Year 2015 In Charts,0.2,0.44999999999999996
274,17 Life-Changing Ways To Eat PB&J,0.1,0.7999999999999999
275,Rachel Bilson And Kristen Bell Are Your New Mom-Friend Goals,0.2,0.14999999999999997
276,These Could Be The Coolest Baby Names In 2016,0e+00,0.44999999999999996
277,Questions Gay People Have For Bisexual People,0.2,0.44999999999999996
278,Ask An Expert: What Is Mindfulness And Why Should You Try It,0.1,1
279,Here's What Beauty Ads Would Look Like If They Only Used The Advertised Product,-0.3,1
280,21 Products For People Who Are Completely Obsessed With Poodles,0.5,0.17999999999999988
281,Kathy Griffin And Kristin Chenoweth Talk About Their Worst Heckler Stories,-0.8,0.7999999999999999
282,Which Of The Pope's Hot Tracks Will Be Your Fall Anthem,0e+00,1.0
283,"We Know Which ""Walking Dead"" Character You Are Based On Your Zodiac",0e+00,1
284,This Is The Hardest '90s Alt Rock Music Video Quiz You'll Ever Take,0e+00,0.44999999999999996
285,24 Healthy On-The-Go Breakfast Ideas,0.4,0.44999999999999996
286,"These 24 Moments From ""Pride & Prejudice"" Will Make Your Heart Melt",0.7,0.44999999999999996
287,"Can You Identify A Show By Looking At An Old ""TV Guide"" Cover",0e+00,1
288,What Item Should You Splurge On,0e+00,1
289,What Ghost Movies Are Required Watching For Horror Fans,0e+00,0.7999999999999999
290,15 Ways We Can All Relate To Squidward Tentacles In The Winter,0.1,0.22500000000000014
291,15 Gorgeous London-Inspired Tattoos You'll Absolutely Love,0.9,0.44999999999999996
292,This Indian Dancer Had Sex Reassignment Surgery To Live With Her Boyfriend From Pakistan,0.3,0.2999999999999998
293,"Who Said It: The ""Bob's Burgers"" Edition",-0.1,0.4500000000000002
294,Can You Tell Who These Model's Famous Parents Are,0.3,0.44999999999999996
295,This Crying Koala Is The Cutest Thing You'll See Today,0e+00,0.44999999999999996
296,Cam Newton's Pants Aren't Even The Worst Thing In This Picture,-0.8,0.3
297,McDonald's: 1955 Vs. Now,0e+00,0.44999999999999973
298,14 People Revolutionising India's Fight For LGBT Rights,0e+00,0.44999999999999996
299,Men Get Transformed Into Disney Princesses,0.4,0.44999999999999996
300,How Hip Were You In 2015,0e+00,0.7999999999999999
301,31 Things That Didn't Look At All Like Penises In 2015,-0.4,0
302,Taylor Swift's New Video Has Loads Of Callbacks To Harry Styles,0.1,0.8
303,We Know Your Relationship Status Based On Who You Don't Follow On Instagram,-0.4,0.9999999999999998
304,18 Truths For People Who Love Wine,0.2,0.44999999999999996
305,"If You Thought Your Hotel Safe Was Secure, Think Again",0e+00,0.7999999999999998
306,27 Products For People Who Are Completely Obsessed With Pizza,0.6,0.17999999999999988
307,"The Cast Of ""Gilmore Girls"" In Their First Episode, Last Episode, And Now",0e+00,0.45
308,Jennifer Lawrence Surprised Amy Schumer With The Best Gift For Her Emmy Win,0.2,0.7999999999999999
309,Two Rats Fought Over A Slice A Pizza In New York City Because Why Not,-0.4,0.22500000000000014
310,Take A Deep Dive Into This Disgustingly Adorable Relationship,0.4,0.44999999999999996
311,Here's What Celebrities Have Been Saying About #OscarsSoWhite,-0.1,0.7999999999999999
312,21 People Who Took Passive-Aggressive To A New Level In 2015,-0.4,0
313,11 Things People With Anxiety Want You To Know,-0.2,5.551115123125783e-17
314,17 Photos That Prove Snoop Dogg Has The Greatest Hair Of All Time,0.9,0.11999999999999988
315,11 Times The MythBusters Took Their Job A Bit Too Far,-0.3,0.44999999999999996
316,31 Brilliant Ways To Dress Up A Pound Of Chicken,0.9,0.3
317,Images Of How HIV Affects Lives Around the World,0e+00,0.7999999999999997
318,"Here's What It Looked Like Behind The Scenes Of ""Fuller House""",-0.2,0.7999999999999999
319,17 Secrets We Want To Tell Our Exes,-0.1,0.44999999999999973
320,"How Well Do You Remember ""Scream 2""",0.1,0.7999999999999997
321,If The Muppet Babies Grew Up And Went To Your High School,0e+00,0.7999999999999999
322,"In Memoriam: Shia LaBeouf's Beautiful, Gorgeous Rattail",0e+00,0.49999999999999994
323,17 Ways To Make Your Shower The Best Place On Earth,0.8,0.2450000000000001
324,"12 Burning Questions ""Fuller House"" Needs To Answer ASAP",-0.5,0.4500000000000002
325,Cheap Vs. Expensive Tequila Taste Test,-0.3,0.44999999999999996
326,The 15 Best Accidental Butts Of 2015,0e+00,0.14999999999999997
327,Selena Gomez Reveals She Underwent Chemotherapy When People Thought She Was In Rehab,-0.1,0.45
328,This Is The Most Rigged Crane Game You'll Ever See,0.6,0.44999999999999996
329,Meghan Trainor And Ariana Grande Teamed Up On A New Song,0e+00,0.4950000000000001
330,Celebrity Halloween Costumes: 2015 Edition,0e+00,0
331,Do You Remember Which Disney Star Sang These Lyrics,0.4,1.0
332,These Four Questions Will Decide If You Should Tell Your Crush How You Feel,0.2,1
333,Can We Guess How Big Your Boobs Are,0.1,0.7999999999999999
334,Donald Trump With A Man Bun Will Haunt You To The Grave,0.4,0.44999999999999996
335,Airplane Food In Economy Vs. First Class On 20 Airlines,0e+00,0.44999999999999973
336,11 Things Gingers Really Want Non-Gingers To Know,0e+00,0.44999999999999973
337,"Don't Watch ""Rent"" As An Adult Or You'll Realize How Annoying It Is",-0.8,0.7999999999999999
338,Which Best Picture Winner Should You Watch Based On Your Emoji Preference,0e+00,1
339,"Everything You Need To Know About The Upcoming Season Of ""The Outs""",0e+00,0.45000000000000007
340,18 Problems Only People Who Are Always Cold Understand,-0.7,0.15000000000000008
341,What Type Of Person Should You Marry Based On Your Food Preferences,-0.2,1
342,"The Cast Of ""Hamilton"" Next To Their Real-Life Historical Characters",0.2,0.7999999999999999
343,How Lazy Are You Being Today,0.4,0.7999999999999999
344,The Evolution Of Michael Clifford's Hair,0e+00,0.7999999999999999
345,Should You Stay Home From School,-0.2,0.7999999999999999
346,21 Pictures That Won't Make Sense To Non-Cat People,-0.7,0.17999999999999977
347,Do You Trust Your Friends,0.3,0.44999999999999996
348,"25 Times ""It's Always Sunny"" Made You Laugh Uncontrollably",0.1,0.02999999999999975
349,19 Fluffy Puppies Who Might Actually Be Bears,0.4,0.44999999999999996
350,19 Times It's OK To Hit The Panic Button,0.1,0.44999999999999973
351,When You Love Your Bed More Than People,0.5,0.44999999999999996
